Date,Currency,Mean,Buy,Sell
17/10/2011,EURO,139.227,138.947,139.507
17/10/2011,SA RAND,12.8319,12.7848,12.8789
17/10/2011,KES/USHS,28.4046,28.3011,28.5081
17/10/2011,KES/TSHS,16.814,16.7324,16.8956
17/10/2011,KES / RWF,5.9696,5.8688,6.0704
17/10/2011,KES / BIF,12.2377,12.0156,12.4599
17/10/2011,AE DIRHAM,27.3652,27.3127,27.4178
17/10/2011,CAN $,99.7747,99.4796,100.07
17/10/2011,S FRANC,112.529,112.309,112.75
17/10/2011,JPY(100),130.266,130.001,130.532
17/10/2011,SW KRONER,15.2458,15.2167,15.275
17/10/2011,NOR KRONER,18.0659,18.0311,18.1006
17/10/2011,DAN KRONER,18.7157,18.6754,18.756
17/10/2011,IND RUPEE,2.0553,2.0511,2.0594
17/10/2011,HONGKONG $,12.9236,12.899,12.9481
17/10/2011,SINGAPORE $,79.5225,79.3689,79.6762
17/10/2011,SAUDI RIYAL,26.8005,26.7483,26.8526
17/10/2011,CHINESE YUAN,15.7648,15.7344,15.7953
17/10/2011,AUSTRALIAN $,103.593,103.372,103.814
18/10/2011,US DOLLAR,99.1861,99.0306,99.3417
18/10/2011,STG POUND,156.547,156.28,156.814
18/10/2011,EURO,136.285,136.057,136.514
18/10/2011,SA RAND,12.307,12.269,12.345
18/10/2011,KES/USHS,28.6483,28.558,28.7386
18/10/2011,KES/TSHS,17.19,17.1127,17.2674
18/10/2011,KES / RWF,6.0494,5.9391,6.1597
18/10/2011,KES / BIF,12.3961,12.2507,12.5416
18/10/2011,AE DIRHAM,27.0049,26.9618,27.0479
18/10/2011,CAN $,97.0485,96.7982,97.2989
18/10/2011,S FRANC,110.322,110.146,110.497
18/10/2011,JPY(100),129.032,128.845,129.22
18/10/2011,SW KRONER,14.8397,14.8156,14.8639
18/10/2011,NOR KRONER,17.5751,17.5449,17.6053
18/10/2011,DAN KRONER,18.2719,18.241,18.3027
18/10/2011,IND RUPEE,2.0183,2.0152,2.0215
18/10/2011,HONGKONG $,12.755,12.7349,12.7751
18/10/2011,SINGAPORE $,77.897,77.7442,78.0497
18/10/2011,SAUDI RIYAL,26.4468,26.4046,26.489
18/10/2011,CHINESE YUAN,15.5519,15.5257,15.5781
18/10/2011,AUSTRALIAN $,100.54,100.368,100.713
19/10/2011,US DOLLAR,99.5181,99.3722,99.6639
19/10/2011,STG POUND,156.801,156.557,157.044
19/10/2011,EURO,137.307,137.092,137.522
19/10/2011,SA RAND,12.4836,12.4508,12.5165
19/10/2011,KES/USHS,28.4372,28.3453,28.5291
19/10/2011,KES/TSHS,17.1327,17.0573,17.208
19/10/2011,KES / RWF,6.0292,5.9299,6.1285
19/10/2011,KES / BIF,12.3599,12.1408,12.579
19/10/2011,AE DIRHAM,27.0941,27.0541,27.1342
19/10/2011,CAN $,98.4522,98.2052,98.6993
19/10/2011,S FRANC,110.865,110.711,111.019
19/10/2011,JPY(100),129.726,129.488,129.964
19/10/2011,SW KRONER,15.0042,14.9822,15.0261
19/10/2011,NOR KRONER,17.7059,17.6817,17.7302
19/10/2011,DAN KRONER,18.4433,18.4128,18.4737
19/10/2011,IND RUPEE,2.0237,2.0205,2.0269
19/10/2011,HONGKONG $,12.7966,12.7771,12.8162
19/10/2011,SINGAPORE $,78.9576,78.8106,79.1046
19/10/2011,SAUDI RIYAL,26.5353,26.4957,26.5749
19/10/2011,CHINESE YUAN,15.6009,15.5768,15.625
19/10/2011,AUSTRALIAN $,102.538,102.363,102.714
21/10/2011,US DOLLAR,99.7014,99.5028,99.9
21/10/2011,STG POUND,157.328,156.999,157.658
21/10/2011,EURO,137.275,137.009,137.542
21/10/2011,SA RAND,12.251,12.2098,12.2922
21/10/2011,KES/USHS,28.4552,28.3484,28.562
21/10/2011,KES/TSHS,17.1514,17.0671,17.2357
21/10/2011,KES / RWF,6.0282,5.9359,6.1204
21/10/2011,KES / BIF,12.3673,12.1922,12.5424
21/10/2011,AE DIRHAM,27.1437,27.0889,27.1985
21/10/2011,CAN $,98.1926,97.8923,98.4928
21/10/2011,S FRANC,111.876,111.634,112.118
21/10/2011,JPY(100),129.74,129.482,129.998
21/10/2011,SW KRONER,15.0332,15.0063,15.06
21/10/2011,NOR KRONER,17.711,17.678,17.744
21/10/2011,DAN KRONER,18.4364,18.3948,18.4781
21/10/2011,IND RUPEE,1.9984,1.9956,2.0013
21/10/2011,HONGKONG $,12.8158,12.7894,12.8421
21/10/2011,SINGAPORE $,77.971,77.7791,78.1629
21/10/2011,SAUDI RIYAL,26.5849,26.5312,26.6386
21/10/2011,CHINESE YUAN,15.6108,15.576,15.6456
21/10/2011,AUSTRALIAN $,101.95,101.722,102.178
24/10/2011,US DOLLAR,100.117,99.9,100.333
24/10/2011,STG POUND,159.947,159.496,160.398
24/10/2011,EURO,139.189,138.794,139.584
24/10/2011,SA RAND,12.5753,12.524,12.6267
24/10/2011,KES/USHS,28.1874,28.0764,28.2983
24/10/2011,KES/TSHS,17.2301,17.1429,17.3173
24/10/2011,KES / RWF,5.9782,5.9103,6.0461
24/10/2011,KES / BIF,12.316,12.1395,12.4925
24/10/2011,AE DIRHAM,27.2575,27.1977,27.3172
24/10/2011,CAN $,99.7282,99.2163,100.24
24/10/2011,S FRANC,113.378,113.054,113.702
24/10/2011,JPY(100),131.131,130.746,131.517
24/10/2011,SW KRONER,15.2386,15.1861,15.2911
24/10/2011,NOR KRONER,17.911,17.8773,17.9446
24/10/2011,DAN KRONER,18.7411,18.6953,18.7869
24/10/2011,IND RUPEE,2.0141,2.0074,2.0208
24/10/2011,HONGKONG $,12.8711,12.8429,12.8993
24/10/2011,SINGAPORE $,78.9315,78.7544,79.1085
24/10/2011,SAUDI RIYAL,26.6956,26.6372,26.7541
24/10/2011,CHINESE YUAN,15.7058,15.6708,15.7408
24/10/2011,AUSTRALIAN $,104.337,104.086,104.588
25/10/2011,US DOLLAR,100.596,100.3,100.892
25/10/2011,STG POUND,160.663,160.213,161.113
25/10/2011,EURO,139.781,139.354,140.208
25/10/2011,SA RAND,12.7281,12.66,12.7961
25/10/2011,KES/USHS,27.2182,27.0885,27.348
25/10/2011,KES/TSHS,17.3171,17.2165,17.4178
25/10/2011,KES / RWF,5.9498,5.8776,6.0219
25/10/2011,KES / BIF,12.2575,12.0724,12.4427
25/10/2011,AE DIRHAM,27.3879,27.3066,27.4692
25/10/2011,CAN $,100.317,99.8527,100.781
25/10/2011,S FRANC,113.982,113.578,114.386
25/10/2011,JPY(100),132.016,131.545,132.487
25/10/2011,SW KRONER,15.2794,15.2139,15.345
25/10/2011,NOR KRONER,18.0553,17.9929,18.1177
25/10/2011,DAN KRONER,18.8133,18.7571,18.8695
25/10/2011,IND RUPEE,2.027,2.0184,2.0356
25/10/2011,HONGKONG $,12.938,12.8997,12.9764
25/10/2011,SINGAPORE $,79.6578,79.4078,79.9079
25/10/2011,SAUDI RIYAL,26.8245,26.7445,26.9044
25/10/2011,CHINESE YUAN,15.8124,15.764,15.8607
25/10/2011,AUSTRALIAN $,105.334,105.014,105.654
26/10/2011,US DOLLAR,101.443,101.072,101.814
26/10/2011,STG POUND,162.434,161.902,162.967
26/10/2011,EURO,141.031,140.568,141.493
26/10/2011,SA RAND,12.7729,12.7092,12.8367
26/10/2011,KES/USHS,26.2616,26.1163,26.4069
26/10/2011,KES/TSHS,17.4486,17.3356,17.5617
26/10/2011,KES / RWF,5.9001,5.8244,5.9759
26/10/2011,KES / BIF,12.1553,11.963,12.3476
26/10/2011,AE DIRHAM,27.619,27.5169,27.7211
26/10/2011,CAN $,100.145,99.6653,100.624
26/10/2011,S FRANC,115.604,115.181,116.028
26/10/2011,JPY(100),133.596,133.135,134.057
26/10/2011,SW KRONER,15.5208,15.4367,15.605
26/10/2011,NOR KRONER,18.4127,18.3457,18.4797
26/10/2011,DAN KRONER,18.9621,18.8878,19.0363
26/10/2011,IND RUPEE,2.0521,2.0433,2.061
26/10/2011,HONGKONG $,13.0495,13.001,13.0981
26/10/2011,SINGAPORE $,80.0089,79.6848,80.3329
26/10/2011,SAUDI RIYAL,27.0504,26.9504,27.1504
26/10/2011,CHINESE YUAN,15.9753,15.9159,16.0347
26/10/2011,AUSTRALIAN $,105.242,104.832,105.652
27/10/2011,US DOLLAR,100.632,100.369,100.894
27/10/2011,STG POUND,161.113,160.741,161.486
27/10/2011,EURO,140.825,140.487,141.163
27/10/2011,SA RAND,12.778,12.7178,12.8383
27/10/2011,KES/USHS,26.2544,26.1362,26.3726
27/10/2011,KES/TSHS,17.9618,17.8404,18.0832
27/10/2011,KES / RWF,5.9775,5.8774,6.0776
27/10/2011,KES / BIF,12.253,12.072,12.4341
27/10/2011,AE DIRHAM,27.3978,27.3255,27.47
27/10/2011,CAN $,100.669,100.26,101.079
27/10/2011,S FRANC,114.801,114.487,115.116
27/10/2011,JPY(100),132.587,132.312,132.862
27/10/2011,SW KRONER,15.5628,15.5189,15.6067
27/10/2011,NOR KRONER,18.4073,18.3665,18.4481
27/10/2011,DAN KRONER,18.9373,18.8856,18.989
27/10/2011,IND RUPEE,2.0367,2.0333,2.04
27/10/2011,HONGKONG $,12.9487,12.9141,12.9833
27/10/2011,SINGAPORE $,79.9206,79.7026,80.1386
27/10/2011,SAUDI RIYAL,26.8323,26.7616,26.903
27/10/2011,CHINESE YUAN,15.8448,15.8027,15.8869
27/10/2011,AUSTRALIAN $,106.061,105.769,106.353
28/10/2011,US DOLLAR,99.0319,98.6972,99.3667
28/10/2011,STG POUND,159.349,158.802,159.896
28/10/2011,EURO,140.475,139.994,140.956
28/10/2011,SA RAND,12.752,12.7085,12.7956
28/10/2011,KES/USHS,26.3152,26.1758,26.4547
28/10/2011,KES/TSHS,18.4288,18.316,18.5416
28/10/2011,KES / RWF,6.0691,5.9577,6.1805
28/10/2011,KES / BIF,12.4662,12.2979,12.6346
28/10/2011,AE DIRHAM,26.9625,26.871,27.054
28/10/2011,CAN $,99.9901,99.5336,100.447
28/10/2011,S FRANC,114.86,114.519,115.201
28/10/2011,JPY(100),130.474,130.051,130.898
28/10/2011,SW KRONER,15.5744,15.5106,15.6383
28/10/2011,NOR KRONER,18.266,18.2176,18.3144
28/10/2011,DAN KRONER,18.8532,18.7859,18.9205
28/10/2011,IND RUPEE,2.0264,2.0203,2.0324
28/10/2011,HONGKONG $,12.7433,12.6997,12.7869
28/10/2011,SINGAPORE $,79.6078,79.3067,79.9089
28/10/2011,SAUDI RIYAL,26.4057,26.3158,26.4957
28/10/2011,CHINESE YUAN,15.5833,15.5284,15.6382
28/10/2011,AUSTRALIAN $,105.652,105.28,106.024
31/10/2011,US DOLLAR,99.7783,99.4672,100.089
31/10/2011,STG POUND,159.557,159.044,160.069
31/10/2011,EURO,139.621,139.162,140.08
31/10/2011,SA RAND,12.7303,12.6677,12.7928
31/10/2011,KES/USHS,26.0182,25.8369,26.1996
31/10/2011,KES/TSHS,16.6873,16.5852,16.7895
31/10/2011,KES / RWF,6.0287,5.9247,6.1327
31/10/2011,KES / BIF,12.378,12.1891,12.567
31/10/2011,AE DIRHAM,27.1654,27.0799,27.2508
31/10/2011,CAN $,99.7222,99.4145,100.03
31/10/2011,S FRANC,114.367,113.972,114.763
31/10/2011,JPY(100),125.784,125.24,126.328
31/10/2011,SW KRONER,15.5031,15.3894,15.6167
31/10/2011,NOR KRONER,18.1784,18.1095,18.2473
31/10/2011,DAN KRONER,18.7749,18.7116,18.8382
31/10/2011,IND RUPEE,2.0441,2.0354,2.0528
31/10/2011,HONGKONG $,12.8459,12.8051,12.8867
31/10/2011,SINGAPORE $,79.826,79.542,80.11
31/10/2011,SAUDI RIYAL,26.6069,26.5232,26.6905
31/10/2011,CHINESE YUAN,15.7029,15.6533,15.7524
31/10/2011,AUSTRALIAN $,105.236,104.888,105.584
01/11/2011,US DOLLAR,99.3347,99.1167,99.5528
01/11/2011,STG POUND,159.413,159.055,159.772
01/11/2011,EURO,137.197,136.87,137.523
01/11/2011,SA RAND,12.445,12.4045,12.4856
01/11/2011,KES/USHS,25.8724,25.7652,25.9795
01/11/2011,KES/TSHS,17.7684,17.6791,17.8577
01/11/2011,KES / RWF,6.0252,5.9566,6.0938
01/11/2011,KES / BIF,12.423,12.2548,12.5912
01/11/2011,AE DIRHAM,27.0446,26.9845,27.1047
01/11/2011,CAN $,99.2168,98.9463,99.4873
01/11/2011,S FRANC,113.054,112.739,113.369
01/11/2011,JPY(100),127.24,126.915,127.565
01/11/2011,SW KRONER,15.25,15.1728,15.3272
01/11/2011,NOR KRONER,17.8291,17.7721,17.886
01/11/2011,DAN KRONER,18.4399,18.3972,18.4826
01/11/2011,IND RUPEE,2.0254,2.0197,2.031
01/11/2011,HONGKONG $,12.7883,12.7598,12.8169
01/11/2011,SINGAPORE $,78.6624,78.4585,78.8662
01/11/2011,SAUDI RIYAL,26.4886,26.4297,26.5474
01/11/2011,CHINESE YUAN,15.631,15.5957,15.6663
01/11/2011,AUSTRALIAN $,103.74,103.488,103.993
02/11/2011,US DOLLAR,96.5222,96.2944,96.75
02/11/2011,STG POUND,154.427,154.014,154.841
02/11/2011,EURO,132.534,132.238,132.829
02/11/2011,SA RAND,12.0093,11.9636,12.055
02/11/2011,KES/USHS,27.5069,27.3902,27.6236
02/11/2011,KES/TSHS,18.6747,18.553,18.7965
02/11/2011,KES / RWF,6.2319,6.1602,6.3036
02/11/2011,KES / BIF,12.8109,12.6512,12.9706
02/11/2011,AE DIRHAM,26.2792,26.2154,26.343
02/11/2011,CAN $,95.05,94.6582,95.4418
02/11/2011,S FRANC,109.179,108.837,109.52
02/11/2011,JPY(100),124.062,123.732,124.392
02/11/2011,SW KRONER,14.6611,14.5989,14.7233
02/11/2011,NOR KRONER,17.1053,17.0666,17.144
02/11/2011,DAN KRONER,17.8209,17.7767,17.8651
02/11/2011,IND RUPEE,1.967,1.9601,1.9739
02/11/2011,HONGKONG $,12.4219,12.3922,12.4517
02/11/2011,SINGAPORE $,75.8943,75.6853,76.1032
02/11/2011,SAUDI RIYAL,25.7382,25.6765,25.8
02/11/2011,CHINESE YUAN,15.1921,15.1559,15.2283
02/11/2011,AUSTRALIAN $,100.267,99.9922,100.543
03/11/2011,US DOLLAR,96.8097,96.5639,97.0556
03/11/2011,STG POUND,154.139,153.753,154.524
03/11/2011,EURO,132.88,132.561,133.199
03/11/2011,SA RAND,12.0648,12.0302,12.0994
03/11/2011,KES/USHS,26.9604,26.8403,27.0805
03/11/2011,KES/TSHS,18.2629,18.1649,18.3609
03/11/2011,KES / RWF,6.2134,6.1408,6.286
03/11/2011,KES / BIF,12.7729,12.6113,12.9344
03/11/2011,AE DIRHAM,26.3571,26.2895,26.4248
03/11/2011,CAN $,95.3059,94.9519,95.6599
03/11/2011,S FRANC,109.497,109.167,109.827
03/11/2011,JPY(100),124.064,123.703,124.426
03/11/2011,SW KRONER,14.6453,14.5872,14.7033
03/11/2011,NOR KRONER,17.13,17.0816,17.1784
03/11/2011,DAN KRONER,17.8986,17.8515,17.9457
03/11/2011,IND RUPEE,1.9619,1.9561,1.9678
03/11/2011,HONGKONG $,12.4593,12.4268,12.4917
03/11/2011,SINGAPORE $,75.7688,75.5468,75.9909
03/11/2011,SAUDI RIYAL,25.8142,25.7476,25.8808
03/11/2011,CHINESE YUAN,15.2406,15.2002,15.281
03/11/2011,AUSTRALIAN $,99.5737,99.2967,99.8508
04/11/2011,US DOLLAR,96.975,96.75,97.2
04/11/2011,STG POUND,155.322,154.888,155.756
04/11/2011,EURO,133.943,133.581,134.306
04/11/2011,SA RAND,12.3342,12.2739,12.3944
04/11/2011,KES/USHS,26.9454,26.8313,27.0594
04/11/2011,KES/TSHS,18.2523,18.1584,18.3463
04/11/2011,KES / RWF,6.2029,6.1008,6.3049
04/11/2011,KES / BIF,12.7357,12.5514,12.9199
04/11/2011,AE DIRHAM,26.4014,26.3394,26.4634
04/11/2011,CAN $,95.8635,95.6109,96.1161
04/11/2011,S FRANC,110.246,109.881,110.612
04/11/2011,JPY(100),124.102,123.74,124.464
04/11/2011,SW KRONER,14.75,14.6872,14.8128
04/11/2011,NOR KRONER,17.3596,17.3111,17.4082
04/11/2011,DAN KRONER,18.009,17.9666,18.0515
04/11/2011,IND RUPEE,1.9765,1.9701,1.9828
04/11/2011,HONGKONG $,12.4866,12.4572,12.5161
04/11/2011,SINGAPORE $,76.648,76.4399,76.8562
04/11/2011,SAUDI RIYAL,25.8579,25.7973,25.9186
04/11/2011,CHINESE YUAN,15.2824,15.2405,15.3242
04/11/2011,AUSTRALIAN $,100.888,100.63,101.146
07/11/2011,US DOLLAR,97.3819,97.1889,97.575
07/11/2011,STG POUND,155.838,155.519,156.158
07/11/2011,EURO,134.005,133.699,134.311
07/11/2011,SA RAND,12.3087,12.259,12.3583
07/11/2011,KES/USHS,26.8532,26.7487,26.9578
07/11/2011,KES/TSHS,18.289,18.2014,18.3766
07/11/2011,KES / RWF,6.1769,6.0774,6.2764
07/11/2011,KES / BIF,13.1964,12.7082,13.6847
07/11/2011,AE DIRHAM,26.5126,26.4596,26.5655
07/11/2011,CAN $,95.7464,95.3951,96.0977
07/11/2011,S FRANC,108.875,108.611,109.139
07/11/2011,JPY(100),124.524,124.267,124.782
07/11/2011,SW KRONER,14.7225,14.675,14.77
07/11/2011,NOR KRONER,17.304,17.2636,17.3443
07/11/2011,DAN KRONER,18.012,17.9713,18.0527
07/11/2011,IND RUPEE,1.9844,1.98,1.9888
07/11/2011,HONGKONG $,12.5352,12.5095,12.5608
07/11/2011,SINGAPORE $,76.7694,76.587,76.9519
07/11/2011,SAUDI RIYAL,25.9668,25.9136,26.02
07/11/2011,CHINESE YUAN,15.3495,15.3184,15.3807
07/11/2011,AUSTRALIAN $,100.951,100.736,101.166
08/11/2011,US DOLLAR,96.9706,96.7928,97.1483
08/11/2011,STG POUND,155.541,155.266,155.816
08/11/2011,EURO,133.287,133.065,133.509
08/11/2011,SA RAND,12.1856,12.1534,12.2178
08/11/2011,KES/USHS,26.7609,26.6603,26.8615
08/11/2011,KES/TSHS,18.315,18.2299,18.4001
08/11/2011,KES / RWF,6.2185,6.135,6.3021
08/11/2011,KES / BIF,12.8394,12.6096,13.0692
08/11/2011,AE DIRHAM,26.4009,26.3518,26.45
08/11/2011,CAN $,95.5532,95.2773,95.8292
08/11/2011,S FRANC,107.333,107.154,107.512
08/11/2011,JPY(100),124.236,124.007,124.464
08/11/2011,SW KRONER,14.7556,14.715,14.7961
08/11/2011,NOR KRONER,17.2658,17.2248,17.3068
08/11/2011,DAN KRONER,17.9088,17.8713,17.9462
08/11/2011,IND RUPEE,1.9649,1.9616,1.9682
08/11/2011,HONGKONG $,12.4794,12.4556,12.5032
08/11/2011,SINGAPORE $,76.1479,75.9934,76.3025
08/11/2011,SAUDI RIYAL,25.8561,25.808,25.9042
08/11/2011,CHINESE YUAN,15.2813,15.2528,15.3098
08/11/2011,AUSTRALIAN $,100.069,99.8611,100.276
09/11/2011,US DOLLAR,96.2694,96.0861,96.4528
09/11/2011,STG POUND,154.963,154.647,155.278
09/11/2011,EURO,133.156,132.878,133.433
09/11/2011,SA RAND,12.2695,12.2469,12.2922
09/11/2011,KES/USHS,26.8311,26.7281,26.9342
09/11/2011,KES/TSHS,18.36,18.2991,18.421
09/11/2011,KES / RWF,6.2483,6.1481,6.3485
09/11/2011,KES / BIF,12.9017,12.6798,13.1236
09/11/2011,AE DIRHAM,26.2097,26.1594,26.2599
09/11/2011,CAN $,95.3142,95.119,95.5095
09/11/2011,S FRANC,107.551,107.341,107.762
09/11/2011,JPY(100),124.172,123.976,124.369
09/11/2011,SW KRONER,14.7561,14.7156,14.7967
09/11/2011,NOR KRONER,17.1757,17.1481,17.2032
09/11/2011,DAN KRONER,17.871,17.8324,17.9097
09/11/2011,IND RUPEE,1.9357,1.9336,1.9377
09/11/2011,HONGKONG $,12.3912,12.3673,12.4151
09/11/2011,SINGAPORE $,75.7789,75.6048,75.9531
09/11/2011,SAUDI RIYAL,25.6698,25.6196,25.7201
09/11/2011,CHINESE YUAN,15.1861,15.1565,15.2158
09/11/2011,AUSTRALIAN $,99.6726,99.4587,99.8865
10/11/2011,US DOLLAR,95.6903,95.5278,95.8528
10/11/2011,STG POUND,152.366,152.086,152.646
10/11/2011,EURO,129.413,129.189,129.638
10/11/2011,SA RAND,11.9163,11.8699,11.9628
10/11/2011,KES/USHS,27.2234,27.1249,27.3219
10/11/2011,KES/TSHS,18.3406,18.2572,18.424
10/11/2011,KES / RWF,6.2861,6.1866,6.3856
10/11/2011,KES / BIF,12.985,12.7696,13.2004
10/11/2011,AE DIRHAM,26.0527,26.0074,26.098
10/11/2011,CAN $,93.4867,93.2307,93.7427
10/11/2011,S FRANC,104.96,104.77,105.149
10/11/2011,JPY(100),123.222,122.961,123.483
10/11/2011,SW KRONER,14.3439,14.295,14.3928
10/11/2011,NOR KRONER,16.7237,16.6948,16.7526
10/11/2011,DAN KRONER,17.3634,17.3318,17.3949
10/11/2011,IND RUPEE,1.919,1.9162,1.9218
10/11/2011,HONGKONG $,12.3022,12.2808,12.3236
10/11/2011,SINGAPORE $,73.8238,73.6699,73.9776
10/11/2011,SAUDI RIYAL,25.5154,25.4707,25.5601
10/11/2011,CHINESE YUAN,15.0724,15.0466,15.0983
10/11/2011,AUSTRALIAN $,96.5755,96.3875,96.7634
11/11/2011,US DOLLAR,94.7989,94.6367,94.9611
11/11/2011,STG POUND,150.992,150.734,151.25
11/11/2011,EURO,129.09,128.871,129.309
11/11/2011,SA RAND,11.8905,11.8404,11.9406
11/11/2011,KES/USHS,27.5532,27.4533,27.6531
11/11/2011,KES/TSHS,18.5869,18.5023,18.6714
11/11/2011,KES / RWF,6.3505,6.2552,6.4457
11/11/2011,KES / BIF,13.1018,12.879,13.3247
11/11/2011,AE DIRHAM,25.8097,25.7648,25.8545
11/11/2011,CAN $,93.0658,92.8192,93.3125
11/11/2011,S FRANC,104.668,104.515,104.821
11/11/2011,JPY(100),122.237,121.975,122.499
11/11/2011,SW KRONER,14.2003,14.1567,14.2439
11/11/2011,NOR KRONER,16.6757,16.6385,16.713
11/11/2011,DAN KRONER,17.3451,17.3143,17.3759
11/11/2011,IND RUPEE,1.8849,1.8828,1.887
11/11/2011,HONGKONG $,12.1846,12.163,12.2063
11/11/2011,SINGAPORE $,73.3681,73.2142,73.5221
11/11/2011,SAUDI RIYAL,25.278,25.2344,25.3216
11/11/2011,CHINESE YUAN,14.9425,14.9166,14.9684
11/11/2011,AUSTRALIAN $,96.0929,95.9048,96.2811
14/11/2011,US DOLLAR,93.2164,93.0722,93.3606
14/11/2011,STG POUND,149.431,149.201,149.662
14/11/2011,EURO,127.995,127.794,128.197
14/11/2011,SA RAND,11.8037,11.7791,11.8283
14/11/2011,KES/USHS,27.8386,27.7419,27.9353
14/11/2011,KES/TSHS,18.8595,18.7767,18.9423
14/11/2011,KES / RWF,6.4582,6.3624,6.5541
14/11/2011,KES / BIF,13.3349,13.0998,13.5701
14/11/2011,AE DIRHAM,25.3788,25.3389,25.4188
14/11/2011,CAN $,91.8169,91.555,92.0788
14/11/2011,S FRANC,103.639,103.466,103.812
14/11/2011,JPY(100),120.886,120.747,121.026
14/11/2011,SW KRONER,14.1239,14.0944,14.1533
14/11/2011,NOR KRONER,16.4987,16.4693,16.5282
14/11/2011,DAN KRONER,17.224,17.1942,17.2539
14/11/2011,IND RUPEE,1.8635,1.8601,1.8669
14/11/2011,HONGKONG $,11.9825,11.9639,12.0012
14/11/2011,SINGAPORE $,72.6041,72.4636,72.7447
14/11/2011,SAUDI RIYAL,24.8554,24.816,24.8948
14/11/2011,CHINESE YUAN,14.6874,14.6635,14.7113
14/11/2011,AUSTRALIAN $,95.8918,95.6969,96.0867
15/11/2011,US DOLLAR,93.7208,93.5667,93.875
15/11/2011,STG POUND,149.089,148.81,149.367
15/11/2011,EURO,127.51,127.267,127.754
15/11/2011,SA RAND,11.6946,11.6581,11.7311
15/11/2011,KES/USHS,27.6355,27.4834,27.7877
15/11/2011,KES/TSHS,18.6726,18.5886,18.7567
15/11/2011,KES / RWF,6.4341,6.3489,6.5194
15/11/2011,KES / BIF,13.3059,13.0706,13.5412
15/11/2011,AE DIRHAM,25.5162,25.4735,25.5588
15/11/2011,CAN $,92.0204,91.8266,92.2142
15/11/2011,S FRANC,103.129,102.916,103.342
15/11/2011,JPY(100),121.664,121.411,121.918
15/11/2011,SW KRONER,13.9872,13.9417,14.0328
15/11/2011,NOR KRONER,16.4015,16.3674,16.4356
15/11/2011,DAN KRONER,17.1117,17.0789,17.1446
15/11/2011,IND RUPEE,1.8567,1.8529,1.8605
15/11/2011,HONGKONG $,12.0446,12.0244,12.0648
15/11/2011,SINGAPORE $,72.5619,72.4144,72.7093
15/11/2011,SAUDI RIYAL,24.9886,24.9458,25.0313
15/11/2011,CHINESE YUAN,14.7564,14.7312,14.7816
15/11/2011,AUSTRALIAN $,95.2907,95.1105,95.4709
16/11/2011,US DOLLAR,94.1458,93.9417,94.35
16/11/2011,STG POUND,148.486,148.235,148.737
16/11/2011,EURO,126.601,126.366,126.837
16/11/2011,SA RAND,11.4727,11.4332,11.5122
16/11/2011,KES/USHS,27.5001,27.3874,27.6129
16/11/2011,KES/TSHS,18.6415,18.548,18.735
16/11/2011,KES / RWF,6.4052,6.3169,6.4934
16/11/2011,KES / BIF,13.2513,13.0048,13.4977
16/11/2011,AE DIRHAM,25.6319,25.5756,25.6882
16/11/2011,CAN $,91.68,91.4925,91.8676
16/11/2011,S FRANC,102.431,102.229,102.633
16/11/2011,JPY(100),122.211,121.986,122.436
16/11/2011,SW KRONER,13.915,13.8761,13.9539
16/11/2011,NOR KRONER,16.3386,16.3029,16.3742
16/11/2011,DAN KRONER,17.0106,16.9698,17.0513
16/11/2011,IND RUPEE,1.8532,1.8506,1.8558
16/11/2011,HONGKONG $,12.0926,12.0656,12.1196
16/11/2011,SINGAPORE $,72.5763,72.3909,72.7616
16/11/2011,SAUDI RIYAL,25.1032,25.0478,25.1587
16/11/2011,CHINESE YUAN,14.8324,14.7993,14.8655
16/11/2011,AUSTRALIAN $,94.8284,94.5993,95.0576
17/11/2011,US DOLLAR,93.6806,93.5472,93.8139
17/11/2011,STG POUND,147.593,147.361,147.824
17/11/2011,EURO,126.576,126.384,126.769
17/11/2011,SA RAND,11.477,11.4463,11.5078
17/11/2011,KES/USHS,27.6366,27.5439,27.7293
17/11/2011,KES/TSHS,18.734,18.654,18.814
17/11/2011,KES / RWF,6.4369,6.353,6.5208
17/11/2011,KES / BIF,13.3169,13.0791,13.5547
17/11/2011,AE DIRHAM,25.5052,25.4682,25.5422
17/11/2011,CAN $,91.7723,91.5473,91.9974
17/11/2011,S FRANC,102.009,101.81,102.208
17/11/2011,JPY(100),121.668,121.444,121.892
17/11/2011,SW KRONER,13.8128,13.7706,13.855
17/11/2011,NOR KRONER,16.2101,16.1793,16.2409
17/11/2011,DAN KRONER,16.9265,16.8986,16.9544
17/11/2011,IND RUPEE,1.8469,1.8435,1.8503
17/11/2011,HONGKONG $,12.0329,12.015,12.0508
17/11/2011,SINGAPORE $,72.2176,72.0869,72.3482
17/11/2011,SAUDI RIYAL,24.9792,24.9426,25.0157
17/11/2011,CHINESE YUAN,14.7591,14.7372,14.7811
17/11/2011,AUSTRALIAN $,94.3598,94.2021,94.5175
18/11/2011,US DOLLAR,92.5433,92.4228,92.6639
18/11/2011,STG POUND,145.952,145.743,146.161
18/11/2011,EURO,124.841,124.67,125.012
18/11/2011,SA RAND,11.2658,11.2427,11.2889
18/11/2011,KES/USHS,27.6088,27.5188,27.6988
18/11/2011,KES/TSHS,18.4779,18.3998,18.556
18/11/2011,KES / RWF,6.516,6.4319,6.6001
