11/15/2016,SINGAPORE DOLLAR,71.8844,71.80045512,71.96826967
11/15/2016,SAUDI RIYAL,27.1349,27.10751465,27.16225505
11/15/2016,CHINESE YUAN,14.8655,14.84875777,14.88215537
11/15/2016,AUSTRALIAN $,76.8135,76.72992972,76.89704972
11/16/2016,US DOLLAR,101.7717,101.6716667,101.8716667
11/16/2016,STG POUND,126.2186,126.0777778,126.3594444
11/16/2016,EURO,109.19,109.0711111,109.3088889
11/16/2016,SA RAND,7.1937,7.182840214,7.204604497
11/16/2016,KES / USHS,34.9312,34.84776598,35.01467141
11/16/2016,KES / TSHS,21.4206,21.35039183,21.49074636
11/16/2016,KES / RWF,7.9584,7.916234478,8.000655705
11/16/2016,KES / BIF,16.4951,16.38060959,16.60954379
11/16/2016,AE DIRHAM,27.7081,27.67780984,27.73829621
